address,category,id,lat,lng,location,name,subCategory,details,reviews
Thornton Heath Pond,poi,63230,51.39364596,-0.11088631,London,Bus Stop L,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63230,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63230
54 Stanley Road,poi,63238,51.39615167,0.025714237,London,Sixt rent a car,Rental Car Location,http://tour-pedia.org/api/getPlaceDetails?id=63238,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63238
,poi,63245,51.37784517,-0.092979107,London,Tfl Bus 410,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63245,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63245
,poi,63251,51.547894,-0.180452,London,Bus Stop FH,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63251,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63251
Moving Target!,poi,63263,51.48717959,0.031552344,London,TfL Bus 486,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63263,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63263
,poi,63267,51.5534756,-0.314439642,London,Barham Park Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63267,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63267
,poi,63269,51.37253,-0.096602,London,KA Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63269,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63269
,poi,63270,51.49528136,-0.333004386,London,National Express Coach To Victoria Bus Station,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63270,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63270
,poi,63271,51.493675,-0.064369,London,London Bridge To Sutton Train,Train,http://tour-pedia.org/api/getPlaceDetails?id=63271,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63271
,poi,63280,51.53238016,0.113054957,London,Barking Bus Garage (Arriva),Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63280,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63280
,poi,63281,51.52878692,-0.181214419,London,Hall Rd Bus Stop R,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63281,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63281
,poi,63282,51.61797433,-0.144513002,London,Bus Stop H (34 & 251),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63282,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63282
,poi,63284,51.54454487,-0.045389002,London,York Street,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63284,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63284
Nightingale road,poi,63292,51.60351346,-0.111824167,London,Bus stop Bv,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63292,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63292
,poi,63293,51.579405,-0.336795,London,Platform 1,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=63293,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63293
,poi,63297,51.58208326,-0.091495514,London,Bus Stop HR,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63297,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63297
,poi,63304,51.57939,-0.336715,London,Harrow On The Hill Taxi Rank,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63304
,poi,63309,51.48025866,0.028956948,London,"Bus Stop, victoria way",Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63309,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63309
Slade Green Loop Line,poi,63317,51.551779,-0.172359,London,Barnehurst-slade Green Loop,Train,http://tour-pedia.org/api/getPlaceDetails?id=63317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63317
,poi,63323,51.63404846,-0.126514405,London,Enfield Bus Garage,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63323,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63323
West green road,poi,63331,51.58611288,-0.090113868,London,Bus stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63331,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63331
,poi,63343,51.49641037,-0.264768243,London,Bus Stop CC,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63343,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63343
105 Burnt Ash Road,poi,63345,51.45165301,0.012981042,London,Busstop G,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63345,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63345
,poi,63347,51.39265485,-0.09275124,London,First Capital Connect to Gatwick,Train,http://tour-pedia.org/api/getPlaceDetails?id=63347,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63347
,poi,63357,51.50222499,-0.257493963,London,Southfield Road Bus Stop C,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63357
Moving Target!,poi,63358,51.63005832,-0.078617245,London,TfL Bus W8,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63358
,poi,63363,51.54223224,-0.173876028,London,Bus Stop E,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63363,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63363
,poi,63370,51.50482765,-0.430942169,London,Albert Road,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63370,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63370
London Road,poi,63372,51.407505,-0.121509,London,Bus Stop G,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63372
Powder Mill Ln,poi,63387,51.44883865,-0.376933515,London,Bus Stop D Powder Mill Ln,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63387,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63387
,poi,63391,51.58043412,-0.099367462,London,Bus Stop HN,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63391
218 portland road,poi,63394,51.39189564,-0.066304207,London,Crony Chauffeur & Airport Taxis Services,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63394,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63394
218 portland road,poi,63397,51.39190903,-0.066454411,London,Crony Trading Ltd,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63397
,poi,63401,51.407704,-0.121485,London,Bus Stop G London Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63401,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63401
"Terminal 3, Lounge B",poi,63411,51.46964256,-0.459592183,London,SAS/Air Canada - The London Lounge,Airport Lounge,http://tour-pedia.org/api/getPlaceDetails?id=63411,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63411
,poi,63412,51.55870851,-0.250766745,London,Neasden Underpass Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63412,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63412
Just outside of Hither Green Station,poi,63416,51.461716,-0.016221,London,20:04 London Bridge to Gravesend,Train,http://tour-pedia.org/api/getPlaceDetails?id=63416,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63416
,poi,63421,51.53497651,-0.327677921,London,Scotch Common Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63421
,poi,63424,51.55741311,0.062327636,London,The Great Eastern Flyover (IFD),Train,http://tour-pedia.org/api/getPlaceDetails?id=63424,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63424
,poi,63461,51.40649916,0.0191367,London,Widmore Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63461,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63461
,poi,63462,51.6131,-0.1214,London,Arnos grove station,Subway,http://tour-pedia.org/api/getPlaceDetails?id=63462,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63462
Wood Lane,poi,63463,51.51020154,-0.224702357,London,The Bus Stop,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63463,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63463
,poi,63476,51.5506965,0.047494051,London,"N86 Bus to Harold Hill, Dagnam Park Square",Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63476,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63476
Moving Target!,poi,63480,51.56527977,-0.454167724,London,TfL Bus U1,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63480
,poi,63487,51.47469758,-0.16519764,London,Latchmere Bus Stop LB,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63487,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63487
Moving Target,poi,63492,51.43175196,0.056661731,London,TfL Bus 314,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63492
Herbert Road,poi,63502,51.48059942,0.062837957,London,Herbert Road Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63502,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63502
"Friern Rd, Camberwell, Greater London SE22",poi,63503,51.44756155,-0.072004312,London,Route 12 Stand,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63503,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63503
On the move,poi,63530,51.39367572,-0.090265142,London,East Croydon to Clapham junction train,Train,http://tour-pedia.org/api/getPlaceDetails?id=63530,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63530
,poi,63533,51.50746155,0.038338199,London,Flight AF-5281 To Florence,Plane,http://tour-pedia.org/api/getPlaceDetails?id=63533,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63533
Caverswall Street,poi,63536,51.51791903,-0.22740803,London,Bus Stop K,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63536
,poi,63537,51.56193258,-0.220925715,London,Park Way,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63537,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63537
Heathrow Airport,poi,63541,51.4562401,-0.4548119,London,LN-RPF @LHR,Plane,http://tour-pedia.org/api/getPlaceDetails?id=63541,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63541
,poi,63554,51.55195992,-0.084566297,London,Bus Stop NE,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63554,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63554
Crown Street,poi,63555,51.50592443,-0.270924568,London,Manc T2,Airport Terminal,http://tour-pedia.org/api/getPlaceDetails?id=63555,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63555
London Road,poi,63556,51.4082004,-0.122150307,London,Bus Stop F,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63556,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63556
,poi,63568,51.39234435,-0.303722967,London,NR,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63568,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63568
Junction Road,poi,63575,51.564911,-0.134915,London,Bus Stop V,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63575,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63575
,poi,63582,51.35753632,-0.218186706,London,wallington cars and couriers,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63582,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63582
Palmers Green,poi,63584,51.61235392,-0.107884773,London,Palmers Green Bus Garage,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63584
,poi,63586,51.51294135,-0.292901168,London,Platform 9,Train,http://tour-pedia.org/api/getPlaceDetails?id=63586,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63586
Balham,poi,63598,51.4431065,-0.151443934,London,Platform 2 Balham,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=63598,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63598
Whitechapel Road,poi,63603,51.51645001,-0.069011975,London,Osborn Street Bus Stop (towards Mile End or Cambridge Heath),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63603,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63603
North Road,poi,63607,51.572388,-0.149921041,London,Bus Stop L,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63607,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63607
London City Airport DLR Station,poi,63612,51.501322,0.067643,London,Platform 2,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=63612,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63612
"London , UK",poi,63613,51.60883912,-0.363665843,London,Hatch End Bus Station,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63613,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63613
Cranbrook Road,poi,63614,51.57732198,0.068548044,London,TfL Bus Stop CE,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63614
,poi,63621,51.4783365,-0.47151371,London,Lhr 27R,Plane,http://tour-pedia.org/api/getPlaceDetails?id=63621,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63621
,poi,63624,51.586164,-0.051465,London,Easybus To Baker Street,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63624,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63624
"W Parkside, London, Greater London SE10 0BN",poi,63625,51.49433601,0.013317074,London,MC Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63625,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63625
,poi,63631,51.53094579,-0.139021421,London,Silverdale,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63631
,poi,63647,51.54209892,0.062513255,London,Newham Townhall,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63647,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63647
,poi,63676,51.48099272,-0.444983818,London,Pinay Corner,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63676,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63676
,poi,63684,51.56514679,-0.133109638,London,Archway Station B. Stand,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63684,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63684
Woodside Avenue,poi,63709,51.58172592,-0.155398153,London,Highgate Sidings (LU),Train,http://tour-pedia.org/api/getPlaceDetails?id=63709,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63709
Havana Cl.,poi,63710,51.575576,0.182739,London,TfL Taxi Rank 5574,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63710,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63710
"Camberwell Rd, London Borough of Southwark, London",poi,63711,51.47399053,-0.093513566,London,Crew Changeover Point,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63711,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63711
,poi,63733,51.52279697,-0.100803708,London,Clerkenwell Road/St. John Street Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63733,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63733
Moving Target!,poi,63738,51.54080209,-0.095291243,London,TfL Bus 476,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63738
,poi,63740,51.53735915,0.034499856,London,Walpole Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63740,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63740
Moving Target!,poi,63741,51.53965051,0.017998806,London,TfL Bus 238,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63741
London Road,poi,63757,51.471019,-0.353376,London,Bus Stop F,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63757,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63757
,poi,63758,51.51335901,-0.413622137,London,Townfield Road (Bus Stop SM),Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63758,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63758
,poi,63765,51.44054861,-0.413662554,London,H25 Bus 07:53,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63765,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63765
,poi,63784,51.50002128,-0.477143312,London,U3 Bus Stop Mill Road,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63784,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63784
Copper mill Lane,poi,63786,51.57988295,-0.041768754,London,W12 Bus,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63786,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63786
,poi,63796,51.46087043,-0.445540715,London,Alitalia XM 5233 LHR-LIN,Plane,http://tour-pedia.org/api/getPlaceDetails?id=63796,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63796
Thornton Heath Pond,poi,63798,51.39298897,-0.114024901,London,Bus Stop H,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63798
,poi,63832,51.555969,-0.33633,London,Bus Stop D Towards Sudbury Or Harrow,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63832
,poi,63846,51.58924675,-0.078716769,London,Mount pleasant road bus stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63846,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63846
,poi,63862,51.5614798,-0.0792567,London,Taxi to Leyton Land For Mess,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=63862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63862
Grove Rd,poi,63878,51.46755493,-0.362154543,London,H28 Bus,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63878,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63878
Stanley Road,poi,63896,51.430924,-0.345291,London,Fulwell Red Lion Bus Stop,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=63896,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63896
,poi,63897,51.4795274,-0.424624539,London,Park Wise,Airport,http://tour-pedia.org/api/getPlaceDetails?id=63897,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63897
Brighton Main Line,poi,63898,51.32536993,-0.12886297,London,Stoats Nest Junction,Train,http://tour-pedia.org/api/getPlaceDetails?id=63898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63898
Euston,poi,63899,51.60048045,-0.35203347,London,Pendolino North -->,Train,http://tour-pedia.org/api/getPlaceDetails?id=63899,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63899
,poi,63918,51.58426504,-0.410962589,London,Coteford Childrens Centre,School,http://tour-pedia.org/api/getPlaceDetails?id=63918,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63918
,poi,63932,51.36771473,-0.193977057,London,Bus Stop X,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=63932,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63932
