Amsterdam,realSum,room_private,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat
Paris,236.7415416,TRUE,2,10,97,1,2.3708,48.86158
Paris,171.031783,FALSE,2,9,94,1,2.36785,48.83351
Paris,248.8582347,FALSE,4,9,90,1,2.397,48.854
Paris,243.2659148,FALSE,4,9,95,0,2.40533,48.84417
Paris,212.7411688,FALSE,3,10,93,0,2.39179,48.84526
Paris,312.9369,TRUE,2,10,100,1,2.37912,48.8569
Paris,341.5975394,FALSE,2,10,99,1,2.38038,48.85117
Paris,391.4623916,TRUE,4,9,88,1,2.37075,48.86924
Paris,405.6762047,FALSE,4,9,87,1,2.38923,48.8383
Paris,797.3716097,FALSE,6,10,92,2,2.37232,48.85348
Paris,193.6340759,TRUE,2,10,98,1,2.38852,48.8573
Paris,148.4294902,TRUE,2,10,96,1,2.39303,48.84653
Paris,179.6532762,TRUE,2,10,94,1,2.37269,48.8564
Paris,113.2444776,FALSE,2,9,86,1,2.3838,48.8911
Paris,359.073539,FALSE,2,10,100,1,2.38268,48.85078
Paris,272.1595675,FALSE,4,10,96,1,2.38693,48.85398
Paris,291.4996738,TRUE,2,10,91,1,2.381,48.854
Paris,225.5569019,FALSE,2,10,94,1,2.38674,48.84013
Paris,446.2205238,FALSE,2,9,90,1,2.38174,48.86797
Paris,542.4550284,FALSE,4,10,92,1,2.37198,48.85344
Paris,236.0425016,TRUE,2,10,96,1,2.37256,48.86259
Paris,217.4014354,FALSE,2,10,100,0,2.38756,48.8476
Paris,355.5783391,FALSE,5,9,94,1,2.38381,48.85305
Paris,253.5185013,FALSE,2,10,100,1,2.37426,48.85372
Paris,147.2644235,FALSE,2,8,82,0,2.38694,48.83959
Paris,297.325007,FALSE,2,7,67,0,2.38027,48.85429
Paris,318.7622332,FALSE,4,10,96,1,2.37528,48.89329
Paris,403.3460714,FALSE,4,8,86,1,2.379,48.851
Paris,170.332743,FALSE,2,10,99,1,2.38446,48.84428
Paris,301.2862336,FALSE,2,9,94,1,2.37914,48.87072
Paris,229.5181284,FALSE,4,9,91,1,2.38102,48.86678
Paris,322.4904465,TRUE,2,10,80,0,2.38257,48.86501
Paris,218.566502,TRUE,2,10,70,0,2.38274,48.86605
Paris,182.6824494,FALSE,2,9,100,1,2.37587,48.85895
Paris,134.4486905,TRUE,2,10,80,1,2.37707,48.89152
Paris,243.2659148,FALSE,2,8,93,1,2.38212,48.86654
Paris,231.6152484,FALSE,4,10,100,2,2.41304,48.84927
Paris,567.8534812,FALSE,2,10,99,1,2.38359,48.85978
Paris,453.443937,FALSE,4,9,83,1,2.37077,48.85394
Paris,266.3342343,FALSE,2,10,98,1,2.38382,48.86443
Paris,283.8102339,FALSE,4,9,85,1,2.3739,48.85841
Paris,226.4889552,FALSE,2,9,89,1,2.36941,48.86244
Paris,307.1115668,FALSE,2,10,94,1,2.39023,48.84478
Paris,938.8107,FALSE,6,10,100,3,2.38908,48.85312
Paris,218.7995153,TRUE,2,10,99,1,2.3982,48.84709
Paris,200.3914624,TRUE,2,10,97,1,2.40468,48.84615
Paris,124.6621307,TRUE,2,9,97,1,2.38658,48.86347
Paris,323.1894864,FALSE,5,10,98,1,2.39747,48.85174
Paris,260.5089011,FALSE,3,9,91,1,2.38803,48.84694
Paris,647.7770528,FALSE,6,7,57,2,2.355,48.837
Paris,192.9350359,FALSE,2,9,90,1,2.37434,48.86782
Paris,250.2563147,FALSE,4,10,94,0,2.38504,48.85791
Paris,291.4996738,TRUE,2,10,97,1,2.35783,48.83209
Paris,203.8866623,FALSE,3,9,100,1,2.38346,48.85914
Paris,277.2858608,FALSE,2,8,81,1,2.38091,48.8561
Paris,243.2659148,FALSE,4,9,90,1,2.38297,48.89626
Paris,318.5292199,FALSE,2,8,79,0,2.3735,48.84808
Paris,394.0255383,FALSE,3,10,95,1,2.38119,48.84711
Paris,735.856091,FALSE,2,9,99,1,2.37611,48.86723
Paris,247.4601547,TRUE,2,10,96,1,2.381,48.854
Paris,225.5569019,TRUE,2,10,96,1,2.381,48.854
Paris,171.031783,FALSE,2,9,93,0,2.37777,48.84727
Paris,278.4509274,FALSE,6,8,90,3,2.41358,48.84025
Paris,278.2179141,TRUE,2,10,98,1,2.38254,48.86756
Paris,143.7692236,TRUE,2,9,95,1,2.3987,48.85611
Paris,146.5653835,TRUE,2,10,96,1,2.39286,48.83737
Paris,205.051729,TRUE,2,10,96,1,2.37557,48.83477
Paris,226.7219685,TRUE,2,10,97,1,2.37726,48.85816
Paris,264.9361543,FALSE,2,10,100,0,2.39344,48.8496
Paris,347.6558859,FALSE,5,10,98,2,2.37778,48.89257
Paris,135.1477305,TRUE,2,10,97,1,2.40735,48.8407
Paris,345.0927393,FALSE,2,9,88,0,2.38313,48.85525
Paris,266.5672476,FALSE,2,10,100,1,2.37741,48.8598
Paris,240.9357815,FALSE,2,10,96,1,2.39189,48.85217
Paris,309.6747134,TRUE,2,9,92,1,2.36097,48.83591
Paris,456.7061236,FALSE,2,9,91,1,2.37014,48.86569
Paris,229.5181284,FALSE,6,10,95,1,2.40271,48.83346
Paris,122.0989841,TRUE,2,9,90,1,2.37433,48.89832
Paris,187.5757293,TRUE,2,9,85,1,2.399,48.849
Paris,368.6270855,FALSE,3,9,85,1,2.38273,48.86474
Paris,174.9930096,TRUE,2,10,95,1,2.40626,48.83503
Paris,242.5668748,FALSE,2,9,96,1,2.36795,48.8672
Paris,417.0938578,FALSE,2,9,95,1,2.37393,48.85656
Paris,712.5547581,FALSE,6,9,84,2,2.3829,48.85384
Paris,347.6558859,TRUE,2,8,100,1,2.37109,48.85989
Paris,516.8235623,FALSE,4,9,88,2,2.35574,48.83385
Paris,156.5849567,TRUE,2,9,95,1,2.38511,48.86286
Paris,243.2659148,FALSE,2,10,98,1,2.38157,48.89628
Paris,169.633703,TRUE,4,10,94,2,2.37937,48.89854
Paris,289.6355672,FALSE,4,10,100,1,2.38128,48.85627
Paris,243.2659148,FALSE,4,10,95,2,2.391,48.83785
Paris,240.7027682,FALSE,2,9,84,0,2.37078,48.86569
Paris,527.0761488,FALSE,4,8,88,2,2.39,48.848
Paris,378.8796719,FALSE,4,9,93,1,2.381,48.863
Paris,199.2263957,FALSE,2,9,90,0,2.38578,48.86101
Paris,272.1595675,FALSE,2,10,96,0,2.40172,48.84112
Paris,521.4838289,FALSE,6,10,97,3,2.38333,48.86551
Paris,359.073539,FALSE,4,10,100,1,2.37849,48.86115
Paris,291.9657004,FALSE,2,8,80,0,2.38058,48.86417
Paris,312.4708733,TRUE,2,10,94,1,2.3785,48.86588
Paris,348.5879392,TRUE,2,10,97,1,2.37868,48.86598
Paris,194.3331159,TRUE,2,10,93,1,2.39255,48.85431
Paris,243.2659148,TRUE,2,9,86,1,2.38132,48.8574
Paris,319.6942865,TRUE,4,8,93,2,2.37257,48.83718
Paris,257.7127412,FALSE,4,6,82,1,2.38887,48.85272
Paris,340.8984994,FALSE,4,9,82,1,2.38222,48.84429
Paris,289.8685805,FALSE,2,10,93,1,2.37647,48.85119
Paris,996.8310187,FALSE,6,9,98,3,2.37286,48.86174
Paris,253.7515146,FALSE,2,7,87,1,2.37167,48.86309
Paris,186.4106627,FALSE,4,8,89,1,2.39595,48.85386
Paris,197.8283158,TRUE,4,9,93,2,2.38238,48.84602
Paris,619.8154534,TRUE,4,10,100,2,2.381,48.854
Paris,243.0329015,FALSE,2,9,87,1,2.38943,48.84234
Paris,219.4985553,FALSE,3,10,89,0,2.36858,48.83409
Paris,157.2839966,TRUE,2,9,90,1,2.37511,48.85954
Paris,268.6643676,TRUE,4,10,100,2,2.37472,48.86848
Paris,278.2179141,FALSE,4,10,98,1,2.3808,48.86698
Paris,207.8478889,FALSE,4,8,80,0,2.38603,48.84957
Paris,329.946873,FALSE,4,10,100,1,2.38058,48.85772
Paris,764.982757,FALSE,6,9,95,3,2.36945,48.8628
Paris,278.2179141,FALSE,4,9,88,1,2.38435,48.86573
Paris,281.2470873,FALSE,4,8,93,1,2.40502,48.84172
Paris,194.3331159,FALSE,2,9,92,0,2.37886,48.85602
Paris,463.6965234,FALSE,5,10,97,2,2.38132,48.86716
Paris,188.5077826,FALSE,2,9,89,0,2.40287,48.83873
Paris,255.8486345,FALSE,3,9,81,1,2.38011,48.85153
Paris,330.1798863,FALSE,2,10,89,1,2.35372,48.83495
Paris,166.3715165,TRUE,2,10,100,1,2.37915,48.89333
Paris,287.3054339,FALSE,2,10,100,1,2.36091,48.83662
Paris,244.4309815,FALSE,3,9,88,1,2.40591,48.84475
Paris,303.6163669,FALSE,4,8,84,1,2.37923,48.89367
Paris,336.0052195,FALSE,3,8,88,2,2.37252,48.86844
Paris,170.332743,TRUE,2,10,97,1,2.398,48.837
Paris,287.3054339,FALSE,2,9,96,0,2.38966,48.85097
Paris,122.0989841,FALSE,6,8,85,1,2.38474,48.88948
Paris,195.4981825,FALSE,2,9,95,1,2.35964,48.83392
Paris,194.3331159,FALSE,2,9,92,0,2.37919,48.85783
Paris,312.9369,FALSE,2,2,40,0,2.37467,48.85053
Paris,237.2075683,FALSE,4,10,100,2,2.39212,48.83813
Paris,246.2950881,FALSE,2,10,100,1,2.3762,48.89277
Paris,324.3545531,FALSE,2,10,100,1,2.37913,48.85258
Paris,271.6935409,FALSE,3,9,80,1,2.38672,48.85905
Paris,254.6835679,FALSE,2,10,100,1,2.36882,48.86437
Paris,194.3331159,FALSE,2,10,80,0,2.37948,48.85805
Paris,671.0783857,FALSE,4,9,100,1,2.37554,48.85891
Paris,443.6573772,FALSE,4,8,87,1,2.3765,48.8587
Paris,246.2950881,FALSE,2,10,88,1,2.37648,48.89367
Paris,233.7123683,FALSE,2,8,80,1,2.3817,48.85144
Paris,255.3826079,FALSE,4,10,100,1,2.39694,48.83473
Paris,312.9369,FALSE,2,10,100,1,2.37779,48.85922
Paris,249.091248,FALSE,2,10,92,0,2.38727,48.85901
Paris,252.5864479,FALSE,3,9,91,0,2.39041,48.84363
Paris,359.3065523,FALSE,4,9,92,1,2.39135,48.83514
Paris,373.287352,FALSE,4,10,100,1,2.40986,48.84342
Paris,181.7503961,FALSE,2,10,93,0,2.39382,48.85618
Paris,243.0329015,FALSE,4,10,100,2,2.39653,48.85212
Paris,216.0033554,FALSE,2,9,94,1,2.37,48.864
Paris,201.0905024,TRUE,2,9,86,1,2.36742,48.83152
Paris,382.3748718,FALSE,2,7,77,1,2.38,48.848
Paris,190.6049026,FALSE,4,10,95,1,2.3828,48.86573
Paris,192.4690092,FALSE,3,8,70,1,2.37723,48.86932
Paris,170.5657564,FALSE,2,7,76,0,2.37103,48.865
Paris,486.7648429,FALSE,4,10,96,2,2.40435,48.83534
Paris,230.2171684,FALSE,4,9,96,1,2.38397,48.8642
Paris,153.3227701,TRUE,2,10,94,1,2.39029,48.84131
Paris,440.3951906,FALSE,4,10,100,2,2.379,48.858
Paris,175.9250629,FALSE,2,10,100,1,2.4029,48.83626
Paris,730.0307578,FALSE,6,10,100,3,2.37475,48.8656
Paris,183.1484761,TRUE,2,10,96,1,2.40524,48.83737
Paris,314.1019666,FALSE,2,10,97,0,2.36983,48.86057
Paris,438.0650573,FALSE,4,10,94,2,2.40718,48.84682
Paris,498.4155094,FALSE,4,9,90,1,2.38701,48.84434
Paris,301.2862336,FALSE,3,10,100,1,2.35696,48.83659
Paris,183.1484761,FALSE,4,9,88,0,2.36979,48.86869
Paris,278.2179141,FALSE,3,10,97,1,2.4019,48.84033
Paris,339.5004194,FALSE,4,9,88,1,2.38499,48.8452
Paris,226.0229285,FALSE,2,9,100,1,2.39721,48.85064
Paris,304.5484202,FALSE,2,10,100,1,2.38883,48.84947
Paris,122.0989841,FALSE,6,9,87,1,2.38586,48.89106
Paris,237.2075683,FALSE,2,9,87,1,2.37968,48.86108
Paris,347.6558859,TRUE,2,10,92,1,2.37441,48.82969
Paris,417.0938578,TRUE,3,10,90,1,2.37436,48.82848
Paris,486.5318296,TRUE,4,10,80,1,2.37579,48.82822
Paris,483.7356697,FALSE,4,10,92,1,2.38214,48.85462
Paris,380.2777519,FALSE,2,8,86,1,2.37039,48.85806
Paris,142.604157,TRUE,2,9,94,1,2.41364,48.8498
Paris,97.63258458,FALSE,6,9,93,1,2.37708,48.8922
Paris,217.4014354,FALSE,2,10,97,0,2.38682,48.84748
Paris,300.1211669,FALSE,4,10,96,1,2.40407,48.83569
Paris,96.46751794,FALSE,6,8,92,1,2.37703,48.89184
Paris,230.2171684,TRUE,2,10,100,1,2.40053,48.8478
Paris,212.7411688,TRUE,2,10,97,1,2.38092,48.86258
Paris,229.0521018,FALSE,2,10,96,0,2.40799,48.83605
Paris,289.6355672,FALSE,4,9,100,3,2.3827,48.85414
Paris,230.2171684,TRUE,2,10,100,1,2.4042,48.84167
Paris,192.4690092,TRUE,2,10,97,1,2.37775,48.89098
Paris,301.0532202,FALSE,4,10,98,0,2.37645,48.84814
Paris,240.9357815,FALSE,2,6,88,0,2.39031,48.84924
Paris,168.2356231,FALSE,2,10,80,1,2.3888,48.85476
Paris,298.9561003,TRUE,2,10,99,1,2.36964,48.86247
Paris,383.0739118,FALSE,4,8,83,1,2.3761,48.86596
Paris,322.2574331,FALSE,2,9,91,1,2.37569,48.86583
Paris,278.6839407,FALSE,4,10,80,1,2.3596,48.83551
Paris,248.8582347,FALSE,4,9,98,2,2.37637,48.89139
Paris,443.6573772,FALSE,4,9,100,1,2.35833,48.83617
Paris,604.9026004,FALSE,4,10,100,1,2.3938,48.83575
Paris,195.4981825,FALSE,2,8,96,0,2.37689,48.86292
Paris,795.2744897,FALSE,6,7,50,3,2.37537,48.86707
Paris,515.6584957,FALSE,4,9,89,1,2.39456,48.84953
Paris,480.9395097,FALSE,4,10,93,1,2.38873,48.85326
Paris,157.7500233,FALSE,2,7,78,0,2.37076,48.86406
Paris,123.497064,FALSE,2,9,93,1,2.38216,48.86862
Paris,637.5244664,FALSE,4,10,100,1,2.38249,48.85487
Paris,225.5569019,TRUE,2,9,92,1,2.39089,48.84997
Paris,307.5775934,TRUE,3,8,100,1,2.39066,48.84969
Paris,440.3951906,FALSE,3,10,100,1,2.37193,48.86324
Paris,392.8604716,FALSE,4,10,97,0,2.37279,48.86291
Paris,333.6750862,FALSE,2,9,91,0,2.38,48.828
Paris,292.8977538,FALSE,2,10,98,0,2.37823,48.86309
Paris,179.1872495,FALSE,2,8,88,0,2.357,48.835
Paris,267.7323143,FALSE,2,10,100,0,2.37777,48.85011
Paris,207.8478889,TRUE,2,10,96,1,2.38645,48.86612
Paris,194.3331159,FALSE,2,9,94,1,2.39536,48.83818
Paris,146.5653835,TRUE,2,8,90,1,2.37465,48.84101
Paris,231.6152484,FALSE,3,10,100,0,2.37245,48.85982
Paris,283.8102339,FALSE,4,8,76,1,2.40208,48.83696
Paris,359.073539,FALSE,2,10,100,1,2.39806,48.84969
Paris,237.4405816,TRUE,2,10,97,1,2.37331,48.86201
Paris,195.4981825,FALSE,2,10,100,1,2.37616,48.85233
Paris,219.964582,FALSE,2,9,100,1,2.385,48.84618
Paris,183.1484761,FALSE,2,10,100,0,2.37484,48.89126
Paris,154.2548234,TRUE,2,9,97,1,2.4035,48.82968
Paris,347.8888992,FALSE,4,10,86,1,2.37862,48.84563
Paris,298.9561003,FALSE,3,10,80,1,2.37396,48.86565
Paris,219.964582,FALSE,2,9,97,1,2.38376,48.85239
Paris,157.7500233,FALSE,2,8,84,0,2.37093,48.86546
Paris,740.5163575,FALSE,5,8,84,2,2.38847,48.88915
Paris,185.245596,FALSE,2,9,95,0,2.37467,48.89244
Paris,196.4302358,TRUE,3,9,100,1,2.38051,48.89314
Paris,171.9638363,TRUE,2,9,86,1,2.38083,48.89523
Paris,181.5173828,FALSE,3,9,89,0,2.39261,48.84173
Paris,273.5576475,FALSE,4,10,100,1,2.37954,48.86252
Paris,211.5761022,TRUE,2,10,100,1,2.39027,48.85044
Paris,275.6547675,TRUE,2,10,100,1,2.39131,48.8511
Paris,176.8571162,TRUE,2,7,77,1,2.38485,48.89259
Paris,349.9860192,FALSE,2,9,91,1,2.37351,48.86293
Paris,192.9350359,TRUE,3,6,76,1,2.38205,48.8932
Paris,171.031783,TRUE,2,10,95,1,2.40114,48.83405
Paris,236.275515,FALSE,2,9,80,1,2.39848,48.84117
Paris,218.1004753,FALSE,2,10,93,0,2.35326,48.83147
Paris,411.5015379,TRUE,2,9,100,1,2.37533,48.89138
Paris,369.5591388,TRUE,2,9,90,1,2.37547,48.88983
Paris,237.2075683,FALSE,3,9,98,1,2.373,48.868
Paris,254.6835679,FALSE,2,10,100,1,2.35422,48.83326
Paris,219.0325287,FALSE,2,9,87,1,2.37692,48.85342
Paris,278.2179141,FALSE,2,10,100,1,2.37887,48.85056
Paris,155.8859167,FALSE,2,10,90,1,2.37855,48.85784
Paris,391.695405,FALSE,4,10,100,1,2.38363,48.85338
Paris,422.919191,FALSE,4,10,100,1,2.38186,48.84538
Paris,582.9993476,FALSE,4,9,92,1,2.37893,48.85157
Paris,455.3080436,FALSE,4,8,88,1,2.37761,48.8501
Paris,441.5602572,FALSE,4,9,83,1,2.37849,48.85137
Paris,171.031783,FALSE,2,9,92,0,2.38202,48.85572
Paris,205.7507689,FALSE,2,9,85,1,2.37581,48.89078
Paris,158.9150899,FALSE,2,10,95,0,2.37408,48.83045
Paris,118.1377575,FALSE,2,7,75,1,2.38123,48.89316
Paris,279.615994,TRUE,2,10,100,1,2.37165,48.85794
Paris,279.615994,TRUE,2,10,100,1,2.37259,48.85666
Paris,146.5653835,TRUE,2,9,83,1,2.38464,48.85468
Paris,403.3460714,FALSE,4,9,80,1,2.38802,48.85563
Paris,296.8589803,FALSE,4,8,100,1,2.39362,48.85363
Paris,719.545158,FALSE,6,10,91,2,2.37409,48.86059
Paris,719.545158,FALSE,6,10,93,2,2.37533,48.85939
Paris,293.1307671,FALSE,4,7,78,1,2.40295,48.84381
Paris,414.9967378,FALSE,2,10,97,0,2.38745,48.85757
Paris,355.5783391,FALSE,4,10,100,1,2.38344,48.86628
Paris,122.0989841,TRUE,2,9,90,1,2.37598,48.89288
Paris,254.9165812,FALSE,3,10,100,1,2.37387,48.84995
Paris,260.7419144,FALSE,2,9,100,1,2.39203,48.84277
Paris,171.031783,TRUE,2,10,93,0,2.4021,48.84514
Paris,231.6152484,TRUE,4,10,99,2,2.37555,48.88835
Paris,212.0421288,FALSE,2,8,93,0,2.3709,48.86477
Paris,265.8682077,FALSE,2,10,94,1,2.38142,48.84587
Paris,443.6573772,FALSE,4,10,100,1,2.38806,48.85272
Paris,266.5672476,FALSE,4,10,100,1,2.39317,48.85015
Paris,533.3675086,FALSE,5,10,100,1,2.37473,48.8536
Paris,353.2482058,FALSE,3,10,90,1,2.372,48.869
Paris,171.031783,FALSE,2,7,60,0,2.38473,48.8577
Paris,305.9465001,FALSE,2,9,88,0,2.37908,48.84986
Paris,758.9244105,FALSE,6,8,83,2,2.37825,48.8618
Paris,347.6558859,FALSE,2,10,100,0,2.37553,48.85471
Paris,192.9350359,TRUE,2,10,100,1,2.385,48.853
Paris,496.0853761,FALSE,5,10,92,2,2.35318,48.8332
Paris,417.0938578,FALSE,4,10,100,2,2.38062,48.87134
Paris,122.0989841,FALSE,6,9,90,1,2.38424,48.88943
Paris,231.6152484,FALSE,2,9,100,1,2.37476,48.85322
Paris,326.6846864,FALSE,4,9,84,2,2.372,48.869
Paris,171.031783,TRUE,2,10,90,1,2.381,48.858
Paris,324.5875664,FALSE,4,8,100,3,2.38425,48.89772
Paris,158.9150899,FALSE,2,8,80,0,2.37743,48.85036
Paris,214.1392488,FALSE,2,10,90,0,2.37183,48.86567
Paris,235.3434616,FALSE,2,10,100,1,2.37585,48.86916
Paris,254.6835679,FALSE,4,8,82,2,2.38114,48.8579
Paris,399.6178581,FALSE,4,10,93,0,2.3732,48.86488
Paris,387.2681517,FALSE,4,8,80,0,2.3814,48.85585
Paris,409.1714046,FALSE,4,10,90,1,2.37937,48.85765
Paris,455.3080436,FALSE,4,9,90,1,2.37871,48.85127
Paris,233.0133284,FALSE,2,8,80,1,2.38293,48.85959
Paris,169.633703,FALSE,2,10,100,0,2.38108,48.89164
Paris,282.6451673,FALSE,2,10,93,1,2.3573,48.83229
Paris,514.493429,FALSE,4,10,95,2,2.37267,48.86241
Paris,162.1772765,FALSE,2,10,100,1,2.41303,48.83696
Paris,107.6521577,FALSE,2,10,95,1,2.37891,48.89248
Paris,183.1484761,FALSE,2,10,100,1,2.40638,48.84006
Paris,107.6521577,FALSE,2,9,100,1,2.37789,48.89293
Paris,424.3172709,FALSE,2,10,40,0,2.37277,48.86034
Paris,325.5196197,FALSE,4,4,80,0,2.37692,48.85114
Paris,698.8069718,FALSE,6,10,90,2,2.38209,48.85719
Paris,237.2075683,FALSE,2,10,100,0,2.3785,48.85751
Paris,301.2862336,FALSE,4,10,100,1,2.38851,48.85661
Paris,107.6521577,FALSE,4,10,100,1,2.37728,48.89078
Paris,117.2057042,FALSE,2,8,100,1,2.37881,48.89163
Paris,122.0989841,FALSE,2,8,87,1,2.3769,48.89206
Paris,665.2530525,FALSE,4,10,95,1,2.37832,48.85927
Paris,122.0989841,FALSE,6,8,90,1,2.38473,48.88997
Paris,122.0989841,FALSE,6,10,100,1,2.38427,48.89062
Paris,564.3582813,FALSE,6,10,80,1,2.37829,48.84987
Paris,242.5668748,FALSE,3,8,80,0,2.38808,48.85601
Paris,351.1510858,FALSE,4,10,100,1,2.3732,48.85109
Paris,152.1577034,TRUE,2,8,80,1,2.40381,48.8372
Paris,193.8670892,FALSE,2,10,93,0,2.3827,48.86105
Paris,257.0137012,FALSE,2,10,100,0,2.39284,48.85156
Paris,318.5292199,FALSE,4,8,70,1,2.38876,48.8586
Paris,167.3035698,FALSE,2,10,100,0,2.43859,48.8439
Paris,694.1467052,FALSE,6,10,100,2,2.3784,48.84781
Paris,463.6965234,FALSE,4,10,100,2,2.38036,48.89485
Paris,820.6729425,FALSE,6,10,100,2,2.38888,48.84557
Paris,351.1510858,FALSE,4,10,100,1,2.37246,48.85555
Paris,107.6521577,FALSE,2,10,100,1,2.37871,48.89242
Paris,107.6521577,FALSE,2,9,80,1,2.37801,48.89319
Paris,283.8102339,FALSE,4,8,90,1,2.39196,48.85119
Paris,573.4458011,FALSE,2,8,96,1,2.3818,48.86781
Paris,134.4486905,TRUE,2,8,90,1,2.38309,48.89545
Paris,122.0989841,FALSE,6,9,89,1,2.38546,48.88919
Paris,237.2075683,FALSE,3,10,97,0,2.39585,48.84945
Paris,417.0938578,FALSE,4,10,96,2,2.38579,48.85685
Paris,141.6721036,TRUE,3,9,91,1,2.38139,48.86886
Paris,562.028148,FALSE,6,10,95,3,2.37026,48.85996
Paris,449.7157237,FALSE,4,9,93,2,2.37781,48.86763
Paris,183.1484761,TRUE,2,10,98,1,2.377,48.85751
Paris,241.8678348,FALSE,3,10,99,0,2.37834,48.86835
Paris,146.5653835,TRUE,2,9,97,1,2.37972,48.86016
Paris,962.1120328,FALSE,3,9,87,1,2.383,48.85189
Paris,241.8678348,FALSE,3,10,94,1,2.39311,48.85251
Paris,266.3342343,FALSE,2,9,92,1,2.37315,48.86107
Paris,199.2263957,FALSE,4,7,83,1,2.38567,48.85022
Paris,329.946873,FALSE,2,10,100,1,2.374,48.86347
Paris,394.0255383,FALSE,2,10,100,1,2.37904,48.85705
Paris,278.2179141,TRUE,5,7,87,1,2.38786,48.85828
Paris,205.2847423,FALSE,2,10,96,0,2.38086,48.86285
Paris,394.0255383,FALSE,5,9,91,3,2.37681,48.86165
Paris,211.5761022,FALSE,4,9,88,1,2.3918,48.85312
Paris,336.0052195,FALSE,2,10,96,1,2.39366,48.85041
Paris,312.9369,FALSE,2,10,100,1,2.37845,48.8601
Paris,278.2179141,FALSE,2,9,94,1,2.40469,48.83524
Paris,171.031783,TRUE,2,10,95,1,2.37429,48.86298
Paris,295.4609004,FALSE,4,10,96,1,2.3706,48.86525
Paris,456.7061236,FALSE,6,9,88,1,2.37515,48.86914
Paris,275.6547675,FALSE,4,8,83,0,2.38552,48.85076
Paris,171.031783,FALSE,2,9,93,0,2.40486,48.84849
Paris,206.4498089,TRUE,2,10,92,1,2.38044,48.83928
Paris,197.8283158,FALSE,2,9,91,0,2.405,48.84489
Paris,181.9834095,FALSE,3,10,93,0,2.38222,48.85759
Paris,312.9369,FALSE,2,10,97,0,2.3728,48.85275
Paris,760.3224904,FALSE,6,9,94,3,2.37692,48.85303
Paris,307.1115668,FALSE,4,9,91,1,2.37939,48.86695
Paris,370.7242054,FALSE,4,9,98,2,2.369,48.86322
Paris,300.1211669,FALSE,2,9,88,1,2.38138,48.85338
Paris,359.073539,FALSE,3,8,84,1,2.40764,48.84661
Paris,387.9671917,FALSE,5,9,84,2,2.378,48.892
Paris,307.1115668,FALSE,2,9,93,0,2.38,48.861
Paris,276.5868208,FALSE,2,7,100,1,2.39653,48.85529
Paris,242.5668748,FALSE,2,10,97,1,2.3945,48.8501
Paris,189.439836,FALSE,2,10,97,1,2.3998,48.83886
Paris,312.7038867,FALSE,3,9,89,1,2.37492,48.85445
Paris,764.982757,FALSE,4,9,88,2,2.37979,48.84957
Paris,428.7445242,FALSE,6,10,98,2,2.40081,48.83459
Paris,201.0905024,FALSE,2,9,90,0,2.38621,48.85823
Paris,301.2862336,FALSE,2,9,97,1,2.38137,48.86708
Paris,218.1004753,FALSE,2,9,89,0,2.39685,48.83642
Paris,231.6152484,FALSE,2,10,98,1,2.3794,48.86766
Paris,236.275515,FALSE,2,9,94,1,2.38393,48.86149
Paris,336.2382328,FALSE,3,9,96,1,2.372,48.833
Paris,417.0938578,FALSE,4,8,93,2,2.38473,48.85445
Paris,266.5672476,TRUE,2,10,95,1,2.37925,48.843
Paris,188.9738093,FALSE,4,10,97,1,2.37669,48.89448
Paris,198.5273558,FALSE,2,10,96,0,2.39183,48.84489
Paris,265.1691677,FALSE,2,9,92,1,2.38034,48.88874
Paris,265.8682077,FALSE,3,9,88,1,2.37531,48.86286
Paris,440.3951906,FALSE,2,10,100,1,2.37923,48.84365
Paris,364.8988722,FALSE,4,10,100,1,2.37701,48.86258
Paris,280.5480473,FALSE,2,9,93,1,2.38124,48.86032
Paris,402.1810048,TRUE,2,9,100,1,2.38084,48.89387
Paris,475.3471899,FALSE,4,10,95,1,2.37628,48.86605
Paris,886.6157144,FALSE,6,8,87,2,2.32259,48.82468
Paris,863.5473949,FALSE,6,9,85,2,2.32083,48.82379
Paris,194.7991425,TRUE,2,10,94,1,2.33366,48.82963
Paris,649.1751328,FALSE,2,10,100,1,2.32071,48.82351
Paris,497.2504427,FALSE,4,9,88,2,2.35306,48.82722
Paris,243.2659148,FALSE,2,9,93,1,2.29029,48.83609
Paris,141.905117,TRUE,2,9,92,1,2.3288,48.83041
Paris,649.1751328,FALSE,3,10,100,1,2.32001,48.82435
Paris,591.1548141,FALSE,5,7,80,3,2.28281,48.85431
Paris,805.5270761,FALSE,6,10,92,2,2.32096,48.82463
Paris,230.9162084,TRUE,2,10,98,1,2.32893,48.8226
Paris,446.2205238,FALSE,4,9,94,1,2.28596,48.84575
Paris,248.8582347,FALSE,2,10,97,0,2.32003,48.83068
Paris,206.4498089,TRUE,2,2,20,1,2.32111,48.83631
Paris,1275.048933,FALSE,6,9,94,3,2.27064,48.84301
Paris,230.2171684,FALSE,2,10,90,1,2.27324,48.84626
Paris,363.7338056,TRUE,2,10,93,1,2.28982,48.83569
Paris,471.6189766,TRUE,4,10,94,1,2.3017,48.83609
Paris,278.2179141,FALSE,4,10,94,1,2.288,48.84567
Paris,271.4605275,TRUE,2,10,95,1,2.30302,48.83656
Paris,283.8102339,TRUE,3,10,97,1,2.33999,48.82547
